,tweetid,tweet,lan_tag,ftid,sentiment
827,1134877467536252929,@IsbUniteed you said it absolutely right....... waqae pagal aadmi tha........ he filled his negativity and cowardes… https//t.co/nSjepL8qb1,@\O IsbUniteed\Hin you\Hin said\Eng it\Eng absolutely\Eng right\Eng .......\O waqae\Hin pagal\Hin aadmi\Hin tha\Hin ........\O he\Hin filled\Eng his\Eng negativity\Eng and\Eng cowardes\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O nSjepL8qb1\Eng ,4019,neutral
828,1133959042018283522,Isne bhi meri tarah congress ko vote diya thaa            phir 23 may ki shaam iske saath ye haadsa hua            sad             https//t    co/x48DAHtxbJ,Isne\Hin bhi\Hin meri\Hin tarah\Hin congress\Hin ko\Hin vote\Hin diya\Hin thaa\Hin phir\Hin 23\O may\Hin ki\Hin shaam\Hin iske\Hin saath\Hin ye\Hin haadsa\Hin hua\Hin sad\Eng https\Eng //\O t\Eng co\Eng /\O x48DAHtxbJ\Eng ,4028,negative
829,1135132169930661888,@MirSahi13615940 @ShanNayakk Haramzade hamare tukdo pe palta hai hamein aakh dikhata hai...kutte tu pagal ho gaya… https//t.co/nRQ55gHy1h,@\O MirSahi13615940\Eng @\O ShanNayakk\Eng Haramzade\Hin hamare\Hin tukdo\Hin pe\Hin palta\Hin hai\Hin hamein\Hin aakh\Hin dikhata\Hin hai\Hin ...\O kutte\Hin tu\Hin pagal\Hin ho\Hin gaya\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O nRQ55gHy1h\Eng ,4034,negative
830,1132594519277481984,@arnavsi72513552 @Nehr_who @smruti_ranjan_b Ohh matlab congress aur bjp k kharab candidate harenge to kyon nahi kis… https//t    co/wvqwi8fcZp,@\O arnavsi72513552\Eng @\O Nehr\Eng _\O who\Eng @\O smruti\Hin _\O ranjan\Hin _\O b\Hin Ohh\Hin matlab\Hin congress\Hin aur\Hin bjp\Hin k\Hin kharab\Eng candidate\Eng harenge\Hin to\Hin kyon\Hin nahi\Hin kis\Hin …\O https\Eng //\O t\Eng co\Hin /\O wvqwi8fcZp\Hin ,4039,negative
831,1134936592756269056,Hindi kamo free sample yung chips pero kinain pa din ni mama 🤦🏽‍♂️,Hindi\Hin kamo\Hin free\Eng sample\Eng yung\Eng chips\Eng pero\Eng kinain\Hin pa\Hin din\Hin ni\Hin mama\Hin 🤦🏽‍♂️\O ,4048,neutral
832,1134877868209692672,To my future wife Jahan bhi ho khush raho bohot hi jald milenge. Aunty or uncle ko salam.,To\Hin my\Eng future\Eng wife\Eng Jahan\Hin bhi\Hin ho\Hin khush\Hin raho\Hin bohot\Hin hi\Hin jald\Hin milenge\Hin .\O Aunty\Eng or\Eng uncle\Eng ko\Hin salam\Hin .\O ,4054,positive
833,1134959302626750464,@sevennty42 Ya galb elsemeya I love you more walla ❤️❤️❤️,@\O sevennty42\Eng Ya\Eng galb\Hin elsemeya\Hin I\Hin love\Hin you\Hin more\Eng walla\Eng ❤️❤️❤️\O ,4056,neutral
834,1134951039298203649,RT @KattarSalmanioc i love hyderabadi accent so much! hawle baata nakko karo miyyan.. Kya cheenkmar angar hai bhai woh.. Aag daaldi pa…,RT\Eng @\O KattarSalmanioc\Eng i\Hin love\Eng hyderabadi\Eng accent\Eng so\Eng much\Eng !\O hawle\Hin baata\Hin nakko\Hin karo\Hin miyyan\Hin ..\O Kya\Hin cheenkmar\Hin angar\Hin hai\Hin bhai\Hin woh\Hin ..\O Aag\Hin daaldi\Hin pa\Hin …\O ,4064,negative
835,1133738862679773184,@sherryontopp Sardarji.. Ab politics chhod ke world cup dekho chupchaap... Hypocrisy ki hudd hai...,@\O sherryontopp\Eng Sardarji\Eng ..\O Ab\Hin politics\Hin chhod\Hin ke\Hin world\Hin cup\Hin dekho\Hin chupchaap\Hin ...\O Hypocrisy\Eng ki\Eng hudd\Hin hai\Hin ...\O ,4068,neutral
836,1134377969718218752,Daaru bhi band karo sir https//t.co/znCKKvrncq,Daaru\Hin bhi\Hin band\Hin karo\Hin sir\Hin https\Eng //\O t\Eng .\O co\Eng /\O znCKKvrncq\Eng ,4079,neutral
837,1134088502176620544,“Don’t let your hearts be troubled     Trust in God and trust also in me      There is more than enou…… https//t    co/IDO1onLtNx,“\O Don\Hin ’\O t\Eng let\Eng your\Eng hearts\Eng be\Eng troubled\Eng Trust\Eng in\Eng God\Eng and\Eng trust\Eng also\Eng in\Eng me\Hin There\Hin is\Eng more\Eng than\Eng enou\Eng ……\O https\Eng //\O t\Eng co\Eng /\O IDO1onLtNx\Eng ,4082,positive
838,1134800108623618048,In last line Arora ji told @TheQuint Wo data Hum de rahe hain Yadi nahi diye to bhi kya ukhad loge.. Kyunki Ab Mo… https//t.co/xyaLk8g3Al,In\Eng last\Eng line\Eng Arora\Eng ji\Eng told\Eng @\O TheQuint\Eng Wo\Eng data\Hin Hum\Hin de\Hin rahe\Hin hain\Hin Yadi\Hin nahi\Hin diye\Hin to\Hin bhi\Hin kya\Hin ukhad\Hin loge\Hin ..\O Kyunki\Hin Ab\Hin Mo\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O xyaLk8g3Al\Eng ,4086,neutral
839,1135088495184285701,@SudarshanNewsTV @PoliceRajasthan Tu janwar hai kutte ki sakal k teko sirf hindu Muslim krna aata hai bas warna ter… https//t.co/4ZD9lpSANi,@\O SudarshanNewsTV\Eng @\O PoliceRajasthan\Hin Tu\Hin janwar\Hin hai\Hin kutte\Hin ki\Hin sakal\Hin k\Hin teko\Hin sirf\Hin hindu\Hin Muslim\Hin krna\Hin aata\Hin hai\Hin bas\Hin warna\Hin ter\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O 4ZD9lpSANi\Eng ,4088,neutral
840,1134529131356360704,RT @abipude grabe ka fucked up gyud sa balaod uy. clearly wala may sala bus driver hinay iyang padagan ning counter flow ang sakyanan ex…,RT\Hin @\O abipude\Hin grabe\Eng ka\Eng fucked\Eng up\Eng gyud\Eng sa\Hin balaod\Hin uy\Eng .\O clearly\Eng wala\Eng may\Hin sala\Eng bus\Eng driver\Eng hinay\Hin iyang\Hin padagan\Hin ning\Eng counter\Eng flow\Eng ang\Hin sakyanan\Eng ex\Eng …\O ,4100,negative
841,1134395549363441664,@ImranKhanPTI Ghabrana Nahi 1992 World Cup mein bhe West Indies ne toss jeet kar Pakistan ko batting karwai thee #CWC2019 #PAKvWI,@\O ImranKhanPTI\Hin Ghabrana\Hin Nahi\Hin 1992\O World\Hin Cup\Hin mein\Hin bhe\Hin West\Eng Indies\Eng ne\Eng toss\Hin jeet\Hin kar\Hin Pakistan\Eng ko\Hin batting\Hin karwai\Hin thee\Eng #\O CWC2019\Eng #\O PAKvWI\Eng ,4102,positive
842,1134797363040489472,@INCSCDept @myogiadityanath @Uppolice Abe suwar ki olad puri baat likh ye mandir m meet kha rahe the sale,@\O INCSCDept\Eng @\O myogiadityanath\Eng @\O Uppolice\Hin Abe\Eng suwar\Hin ki\Hin olad\Hin puri\Hin baat\Hin likh\Hin ye\Hin mandir\Hin m\Hin meet\Hin kha\Hin rahe\Hin the\Hin sale\Eng ,4105,negative
843,1134467767413776384,@MoHFW_INDIA @drharshvardhan @PIB_India @NITIAayog Badiya badiyan mubarakaan..May we continue our initiative to mak… https//t.co/QKmPE6npbQ,@\O MoHFW\Eng _\O INDIA\Hin @\O drharshvardhan\Hin @\O PIB\Hin _\O India\Hin @\O NITIAayog\Hin Badiya\Hin badiyan\Hin mubarakaan\Hin ..\O May\Hin we\Eng continue\Eng our\Eng initiative\Eng to\Eng mak\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O QKmPE6npbQ\Eng ,4114,neutral
844,1133996808063995905,RT @SonyMusicSouth TOMORROW is the day we all have been waiting for! The expertise of @Suriya_offl meets the finesse of @selvaraghavan in…,RT\Eng @\O SonyMusicSouth\Hin TOMORROW\Hin is\Hin the\Eng day\Eng we\Eng all\Eng have\Eng been\Eng waiting\Eng for\Eng !\O The\Eng expertise\Eng of\Eng @\O Suriya\Eng _\O offl\Eng meets\Eng the\Eng finesse\Eng of\Eng @\O selvaraghavan\Eng in\Hin …\O ,4116,neutral
845,1134068219952619520,Yeh #NDA ka Sapath Grahan Samaroh na ho kar Ministry Ka Exit Poll Ho gaya jsise hi lagta hai --- Jiska Tukka… https//t    co/5vHeYdEOr7,Yeh\Hin #\O NDA\Hin ka\Hin Sapath\Hin Grahan\Eng Samaroh\Hin na\Hin ho\Hin kar\Hin Ministry\Hin Ka\Hin Exit\Eng Poll\Eng Ho\Hin gaya\Hin jsise\Hin hi\Hin lagta\Hin hai\Hin ---\O Jiska\Hin Tukka\Hin …\O https\Eng //\O t\Eng co\Hin /\O 5vHeYdEOr7\Hin ,4117,neutral
846,1134778764162883584,@nirbhaisingh07 @ANI Election k time pr dusre politicion or tum.log jagte ho bas Ye to hamesha aise hi ladte hai,@\O nirbhaisingh07\Eng @\O ANI\Eng Election\Eng k\Eng time\Eng pr\Hin dusre\Hin politicion\Eng or\Eng tum\Hin .\O log\Hin jagte\Hin ho\Hin bas\Hin Ye\Hin to\Hin hamesha\Hin aise\Hin hi\Hin ladte\Hin hai\Hin ,4123,positive
847,1134926132753551360,RT @ChrisEvans Happy Valentine’s Day from this pair of dysfunctional codependents. https//t.co/8rzRkLKmFr,RT\Eng @\O ChrisEvans\Eng Happy\Eng Valentine\Eng ’\O s\Hin Day\Hin from\Eng this\Eng pair\Eng of\Eng dysfunctional\Eng codependents\Eng .\O https\Eng //\O t\Eng .\O co\Hin /\O 8rzRkLKmFr\Eng ,4125,positive
848,1135534377952337920,May nangyari na ba sa inyo ni Papa Dax? — Anong klaseng tanong 'yan? Syempre WALA. REQUIRED BA SA MAGKAIBIGAN YON?… https//t.co/FcOYCzYSEK,May\Eng nangyari\Eng na\Eng ba\Hin sa\Hin inyo\Hin ni\Hin Papa\Hin Dax\Eng ?\O —\O Anong\Eng klaseng\Eng tanong\Hin '\O yan\Hin ?\O Syempre\Hin WALA\Hin .\O REQUIRED\Eng BA\Hin SA\Hin MAGKAIBIGAN\Hin YON\Eng ?…\O https\Eng //\O t\Eng .\O co\Hin /\O FcOYCzYSEK\Hin ,4141,positive
849,1133981111371960320,@adam_fakrullahh Nak tumpang heli aku dok warna kuning,@\O adam\Eng _\O fakrullahh\Hin Nak\Hin tumpang\Hin heli\Hin aku\Eng dok\Eng warna\Eng kuning\Eng ,4142,neutral
850,1131584327332925440,@narendramodi Modi ji aapko jeet ki badhai but hamare ghazipur ke vikas  purush manoj sinha ji bhale hi haar rahe h… https//t.co/bnpw3JDNc9,@\O narendramodi\Hin Modi\Hin ji\Hin aapko\Hin jeet\Hin ki\Hin badhai\Hin but\Hin hamare\Hin ghazipur\Hin ke\Hin vikas\Hin purush\Eng manoj\Hin sinha\Hin ji\Hin bhale\Hin hi\Hin haar\Hin rahe\Hin h\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O bnpw3JDNc9\Eng ,4145,neutral
851,1133390192176447489,RT @divyavasusharma @VoiceofDogras My great grandfather pt mehanga ram Ji was girdawar at gilgit till the time of partition     He served for…,RT\Eng @\O divyavasusharma\Hin @\O VoiceofDogras\Eng My\Eng great\Eng grandfather\Eng pt\Eng mehanga\Hin ram\Hin Ji\Hin was\Eng girdawar\Eng at\Eng gilgit\Eng till\Eng the\Eng time\Eng of\Eng partition\Eng He\Eng served\Eng for\Eng …\O ,4147,positive
852,1134890663647076352,@0ye_na_kr Apni mble wali maa ko chor Or ghr walon ko b Munh laga le kbi.. mar jayega is k chkr mn..,@\O 0ye\Eng _\O na\Eng _\O kr\Hin Apni\Hin mble\Eng wali\Hin maa\Hin ko\Hin chor\Hin Or\Hin ghr\Hin walon\Hin ko\Hin b\Hin Munh\Hin laga\Hin le\Hin kbi\Hin ..\O mar\Hin jayega\Hin is\Hin k\Eng chkr\Eng mn\Eng ..\O ,4150,negative
853,1134479366254149632,@MlaGorakhnath @BJP4India @BJP4UP @BJP4Delhi @myogiadityanath @sunilbansalbjp @AmitShah @DrMNPandeyMP Jai Ho vidhayak ji very nice work,@\O MlaGorakhnath\Eng @\O BJP4India\Eng @\O BJP4UP\Eng @\O BJP4Delhi\Eng @\O myogiadityanath\Eng @\O sunilbansalbjp\Hin @\O AmitShah\Hin @\O DrMNPandeyMP\Eng Jai\Hin Ho\Hin vidhayak\Hin ji\Hin very\Hin nice\Eng work\Eng ,4151,neutral
854,1135189283877392385,Kuch chutye to iss movie ki news sunke SRK ko tk troll krne pe utar gye wow what a madarchod fans!! Ye log ka fanis… https//t.co/feslV3NTS8,Kuch\Hin chutye\Hin to\Hin iss\Hin movie\Hin ki\Hin news\Hin sunke\Hin SRK\Hin ko\Hin tk\Hin troll\Eng krne\Eng pe\Hin utar\Hin gye\Hin wow\Hin what\Hin a\Hin madarchod\Hin fans\Hin !!\O Ye\Hin log\Hin ka\Hin fanis\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O feslV3NTS8\Hin ,4152,neutral
855,1134127915803717632,RT @Vedaant52277338 @LambaAlka Yes it's really.. Aap log dekhate rah gaye... Modi Ji again PM ban gaye 😀😀😀,RT\Eng @\O Vedaant52277338\Eng @\O LambaAlka\Eng Yes\Hin it's\Eng really\Hin ..\O Aap\Hin log\Hin dekhate\Hin rah\Hin gaye\Hin ...\O Modi\Hin Ji\Hin again\Eng PM\Eng ban\Hin gaye\Hin 😀😀😀\O ,4154,neutral
856,1134627911703695360,Dua Hai is Mubarak Din ke Sadke aapki Har pareshani aur Har musibat Dur Ho Jaye💐💐 Ramadan mubarak🌺🌺🙋‍♂️👈Ameen https//t.co/T6a3OmECt5,Dua\Hin Hai\Hin is\Hin Mubarak\Hin Din\Hin ke\Hin Sadke\Hin aapki\Hin Har\Hin pareshani\Hin aur\Hin Har\Hin musibat\Hin Dur\Hin Ho\Hin Jaye\Hin 💐💐\O Ramadan\Hin mubarak\Hin 🌺🌺🙋‍♂️👈\O Ameen\Hin https\Eng //\O t\Eng .\O co\Eng /\O T6a3OmECt5\Eng ,4162,neutral
857,1134734223812833280,@nooffence98 Apse asy quote ki ummed nh thi ) emaan sbka ak hai  or rozay b sb rkhty hein  celeb hein wo janwar nhe.,@\O nooffence98\Eng Apse\Eng asy\Eng quote\Eng ki\Hin ummed\Hin nh\Hin thi\Hin )\O emaan\Hin sbka\Hin ak\Hin hai\Hin or\Hin rozay\Hin b\Hin sb\Eng rkhty\Hin hein\Eng celeb\Eng hein\Hin wo\Hin janwar\Hin nhe\Hin .\O ,4168,neutral
858,1133222857247301633,@DavaraTumblr Arre sachi yeh khdu ko thoda advice kyun nahi deta?? 100% Ullu when it cems to himself adn Nanuko bh… https//t   co/a3HesvWK3g,@\O DavaraTumblr\Hin Arre\Hin sachi\Hin yeh\Hin khdu\Hin ko\Hin thoda\Hin advice\Hin kyun\Hin nahi\Hin deta\Hin ??\O 100%\O Ullu\Hin when\Hin it\Eng cems\Eng to\Eng himself\Eng adn\Eng Nanuko\Hin bh\Eng …\O https\Eng //\O t\Eng co\Eng /\O a3HesvWK3g\Eng ,4173,negative
859,1134054620764999680,@LazyTown666 omg miss yu already😭 just smoke all the time hahah🔥,@\O LazyTown666\Eng omg\Eng miss\Hin yu\Hin already\Eng 😭\EMT just\Eng smoke\Eng all\Eng the\Eng time\Eng hahah\Hin 🔥\O ,4175,positive
860,1134366536133619712,@prahladspatel @patel_pushplata @pushpendra_bjp     Apko aneko anek subhkamnaye . Hamsabhi damohvasio Ko  Garv hai… https//t.co/RykxQCQoWe,@\O prahladspatel\Eng @\O patel\Eng _\O pushplata\Hin @\O pushpendra\Hin _\O bjp\Hin Apko\Hin aneko\Hin anek\Hin subhkamnaye\Hin .\O Hamsabhi\Hin damohvasio\Hin Ko\Hin Garv\Hin hai\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O RykxQCQoWe\Eng ,4179,neutral
861,1135266224022024192,RT @StocksResearch @appadappajappa @AvaniPare Tumko kya hai behen? Tum no ones dulhan likh lena Baaki suraj ki dulhan ki Marzi hai wo jo…,RT\Eng @\O StocksResearch\Eng @\O appadappajappa\Eng @\O AvaniPare\Hin Tumko\Hin kya\Hin hai\Hin behen\Hin ?\O Tum\Hin no\Eng ones\Hin dulhan\Hin likh\Hin lena\Hin Baaki\Hin suraj\Hin ki\Hin dulhan\Hin ki\Hin Marzi\Hin hai\Hin wo\Hin jo\Hin …\O ,4182,positive
862,1134017849670995968,@sardanarohit @aajtak @aroonpurie Rohit jab tere jese bhadve patrakar banke bjp ke talve chatate hai to bahiskar ho… https//t.co/0kpDa5L9Ii,@\O sardanarohit\Hin @\O aajtak\Hin @\O aroonpurie\Hin Rohit\Hin jab\Hin tere\Hin jese\Hin bhadve\Hin patrakar\Hin banke\Hin bjp\Hin ke\Hin talve\Hin chatate\Hin hai\Hin to\Hin bahiskar\Hin ho\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O 0kpDa5L9Ii\Eng ,4185,neutral
863,1134772513395757056,@MamataOfficial Jai bangala  jai hind   khub kahe par  ram toh hamre rome rome hai   ant mei jai shri ram jarur kah… https//t.co/t9TgEF9fIM,@\O MamataOfficial\Eng Jai\Eng bangala\Hin jai\Hin hind\Hin khub\Hin kahe\Hin par\Hin ram\Hin toh\Hin hamre\Hin rome\Hin rome\Hin hai\Hin ant\Hin mei\Hin jai\Hin shri\Hin ram\Hin jarur\Hin kah\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O t9TgEF9fIM\Eng ,4191,negative
864,1134630574432301058,RT @AwaraKhalnayak @kamaalrkhan Sir Ji From Bollywood very few actors were called for Modi Ji swearing ceremony. One was Shahid Kapoor an…,RT\Hin @\O AwaraKhalnayak\Hin @\O kamaalrkhan\Hin Sir\Hin Ji\Hin From\Eng Bollywood\Eng very\Eng few\Eng actors\Eng were\Eng called\Eng for\Eng Modi\Eng Ji\Hin swearing\Eng ceremony\Eng .\O One\Eng was\Eng Shahid\Eng Kapoor\Eng an\Eng …\O ,4192,neutral
865,1134945078672150528,Yeh pubg Wale v na bohot chutiya hain😠 pehele to Elite Pass k liye Paise Khich leta Hain🙄 bad main majdur k tarha m… https//t.co/wYLJKn3mSX,Yeh\Hin pubg\Hin Wale\Hin v\Hin na\Hin bohot\Hin chutiya\Hin hain\Hin 😠\EMT pehele\Hin to\Eng Elite\Eng Pass\Eng k\Hin liye\Hin Paise\Hin Khich\Hin leta\Hin Hain\Hin 🙄\O bad\Hin main\Hin majdur\Hin k\Hin tarha\Hin m\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O wYLJKn3mSX\Eng ,4197,negative
866,1135180615819698176,Media is become blind...Ab media ko sunane ki jaroorat nahi....Radio pe bbc news suniye...Aur apne mind ko fresh rakhiye...,Media\Eng is\Eng become\Eng blind\Eng ...\O Ab\Hin media\Hin ko\Hin sunane\Hin ki\Hin jaroorat\Hin nahi\Hin ....\O Radio\Hin pe\Hin bbc\Eng news\Hin suniye\Hin ...\O Aur\Hin apne\Hin mind\Hin ko\Eng fresh\Hin rakhiye\Hin ...\O ,4201,neutral
867,1134889635560267776,@Hussain_NSharif Pakistan ao na Haram ki olaad hoti ha wo jo maa k marne par nhi ati Baap ko jail hui nhi aye… https//t.co/EGSvEAGkJ3,@\O Hussain\Hin _\O NSharif\Hin Pakistan\Eng ao\Eng na\Hin Haram\Hin ki\Hin olaad\Hin hoti\Hin ha\Hin wo\Hin jo\Hin maa\Hin k\Hin marne\Hin par\Hin nhi\Hin ati\Hin Baap\Hin ko\Hin jail\Hin hui\Hin nhi\Hin aye\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O EGSvEAGkJ3\Eng ,4205,positive
868,1133216017549733888,@zainabsikander Zainab Aapa         Islam mein saaf saaf likha h k apne mulk se mohabbat kro      and Maulana apko deen Islam… https//t   co/2K6zQpPADG,@\O zainabsikander\Eng Zainab\Eng Aapa\Hin Islam\Eng mein\Hin saaf\Hin saaf\Hin likha\Hin h\Hin k\Hin apne\Hin mulk\Hin se\Hin mohabbat\Hin kro\Hin and\Eng Maulana\Hin apko\Hin deen\Hin Islam\Eng …\O https\Eng //\O t\Eng co\Eng /\O 2K6zQpPADG\Eng ,4218,positive
869,1134655252823715840,@KoThotchi > You always call big spoon! > Not ghat I mind though I just inew you wrre gonna say that. > Predicatable and adorable 💕,@\O KoThotchi\Hin >\O You\Hin always\Eng call\Eng big\Eng spoon\Eng !\O >\O Not\Hin ghat\Hin I\Hin mind\Eng though\Eng I\Eng just\Eng inew\Eng you\Eng wrre\Hin gonna\Hin say\Eng that\Eng .\O >\O Predicatable\Eng and\Eng adorable\Eng 💕\O ,4221,neutral
870,1134045983262662656,RT @imVkohli Hey guys I’m super excited to announce that Mobile Premier League is now the Number 1 Gaming App in India 🇮🇳🙏 Ab har gully s…,RT\Eng @\O imVkohli\Hin Hey\Hin guys\Hin I\Hin ’\O m\Eng super\Eng excited\Eng to\Eng announce\Eng that\Eng Mobile\Eng Premier\Eng League\Eng is\Eng now\Eng the\Eng Number\Eng 1\O Gaming\Eng App\Eng in\Eng India\Hin 🇮🇳🙏\O Ab\Hin har\Hin gully\Eng s\Eng …\O ,4225,neutral
871,1133371038132137984,Kewal RJd hi nahi sare pratipakshi ko yedi majbut hona hai to jativad tatha parivad bad se alag chalna hoga varna a… https//t.co/G9kot7lJpm,Kewal\Eng RJd\Eng hi\Hin nahi\Hin sare\Hin pratipakshi\Hin ko\Hin yedi\Hin majbut\Hin hona\Hin hai\Hin to\Hin jativad\Hin tatha\Hin parivad\Hin bad\Hin se\Hin alag\Hin chalna\Hin hoga\Hin varna\Hin a\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O G9kot7lJpm\Eng ,4229,positive
872,1134861017081556993,A special way for him to say I miss you. Uwuuuu,A\Eng special\Eng way\Eng for\Eng him\Eng to\Eng say\Eng I\Hin miss\Hin you\Hin .\O Uwuuuu\Hin ,4236,positive
873,1134065027390922753,RT @MayawatiRofl @Tarun_Khannaa @vivek_web @ambedkariteIND @Parlo_Tweets Knha piche chod aye Angreji ne mar mar kr piche chudwayi hai        …,RT\Eng @\O MayawatiRofl\Eng @\O Tarun\Hin _\O Khannaa\Hin @\O vivek\Hin _\O web\Eng @\O ambedkariteIND\Hin @\O Parlo\Hin _\O Tweets\Eng Knha\Hin piche\Hin chod\Hin aye\Hin Angreji\Hin ne\Hin mar\Hin mar\Hin kr\Hin piche\Hin chudwayi\Hin hai\Hin …\O ,4239,neutral
874,1134618177265065984,Happy Morning Have A Beautiful Lovely Cheerful & Colourful Day My Sweetest Friend's https//t.co/UFIuQfVRws,Happy\Eng Morning\Eng Have\Eng A\Hin Beautiful\Hin Lovely\Hin Cheerful\Eng &\O Colourful\Eng Day\Eng My\Eng Sweetest\Eng Friend's\Eng https\Eng //\O t\Eng .\O co\Hin /\O UFIuQfVRws\Eng ,4245,neutral
875,1134941687208218624,@kings_____man Bismillah...Wish me luck Thank u @kings_____man udh bagi² GIVEAWAY dibulan ramadhan dan penuh berkah… https//t.co/Bg201mxrtT,@\O kings\Eng _____\O man\Hin Bismillah\Hin ...\O Wish\Hin me\Hin luck\Hin Thank\Eng u\Hin @\O kings\Eng _____\O man\Hin udh\Hin bagi\Hin ²\O GIVEAWAY\Hin dibulan\Hin ramadhan\Hin dan\Hin penuh\Hin berkah\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O Bg201mxrtT\Eng ,4246,positive
876,1134906479620841474,@gha_mja bless my timeline with more of ur beautiful art please,@\O gha\Hin _\O mja\Hin bless\Hin my\Eng timeline\Eng with\Eng more\Eng of\Eng ur\Eng beautiful\Eng art\Eng please\Eng ,4248,positive
877,1134165167858569216,@Zizou540 Chaliye shukr hai Is duniya me koi to aisa shaqs hai jo zer zabar pesh ko use karta hai. Warna sabne urdu… https//t.co/vnNpl6nVs4,@\O Zizou540\Eng Chaliye\Hin shukr\Hin hai\Hin Is\Hin duniya\Hin me\Hin koi\Hin to\Hin aisa\Hin shaqs\Hin hai\Hin jo\Hin zer\Hin zabar\Hin pesh\Hin ko\Hin use\Hin karta\Hin hai\Hin .\O Warna\Hin sabne\Hin urdu\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O vnNpl6nVs4\Hin ,4258,positive
878,1135103520846356480,Bhot si jimedaarian hai saahb desh ki yu sarkar bnaane bhr se desh nhi chlte... Iss desh me aashaRam  Ram Raheem… https//t.co/LvX7PVQefN,Bhot\Eng si\Hin jimedaarian\Hin hai\Hin saahb\Hin desh\Hin ki\Hin yu\Hin sarkar\Hin bnaane\Hin bhr\Hin se\Hin desh\Hin nhi\Hin chlte\Hin ...\O Iss\Hin desh\Hin me\Hin aashaRam\Hin Ram\Hin Raheem\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O LvX7PVQefN\Eng ,4259,positive
879,1134828093284048896,@cricketworldcup Bhai world cup one day hai ya text match... ab tak ka sbse boring  lowest score world cup...,@\O cricketworldcup\Eng Bhai\Hin world\Eng cup\Eng one\Eng day\Hin hai\Hin ya\Eng text\Eng match\Eng ...\O ab\Hin tak\Hin ka\Hin sbse\Hin boring\Hin lowest\Eng score\Eng world\Eng cup\Eng ...\O ,4271,negative
880,1132704698870321152,@KapilSharmaK9 awesome episode 👏👏Sudesh jiii..what a talent👏👏hat's off to you sir @haanjichandan @Krushna_KAS amazi… https//t.co/JqRv8ULP5H,@\O KapilSharmaK9\Eng awesome\Eng episode\Eng 👏👏\O Sudesh\Eng jiii\Hin ..\O what\Eng a\Eng talent\Eng 👏👏\O hat's\Eng off\Eng to\Eng you\Hin sir\Hin @\O haanjichandan\Hin @\O Krushna\Hin _\O KAS\Hin amazi\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O JqRv8ULP5H\Eng ,4277,positive
881,1134524572630339584,RT @CHANBAEK_FAMILY 📍Location 3 - Kahe Point. 💸 Free 💬 ไม่แน่ใจว่ามีรถสาธารณะมั้ย ค่อนข้างไกลจากในเมืองพอควรค่ะ  แต่สวยและลมแรงมากกก https…,RT\Eng @\O CHANBAEK\Hin _\O FAMILY\Hin 📍\O Location\Eng 3\O -\O Kahe\Hin Point\Eng .\O 💸\O Free\Eng 💬\O ไม่แน่ใจว่ามีรถสาธารณะมั้ย\O ค่อนข้างไกลจากในเมืองพอควรค่ะ\O แต่สวยและลมแรงมากกก\O https\Eng …\O ,4280,neutral
882,1132208914060140544,Ghr ke he bat thi ghr baith kr he kr lete itna drama krne ke kya jrurat thi😏😣 https//t.co/VoSPpVRb8U,Ghr\Hin ke\Hin he\Hin bat\Hin thi\Hin ghr\Hin baith\Hin kr\Hin he\Eng kr\Hin lete\Hin itna\Hin drama\Eng krne\Eng ke\Hin kya\Hin jrurat\Hin thi\Eng 😏😣\O https\Eng //\O t\Eng .\O co\Eng /\O VoSPpVRb8U\Eng ,4285,neutral
883,1134658114962251776,RT @KennyEazyy God told me to tell y’all “The best is yet to come!!!!!”..... when you glow you gonna shine,RT\Eng @\O KennyEazyy\Eng God\Eng told\Eng me\Hin to\Eng tell\Eng y\Eng ’\O all\Eng “\O The\Eng best\Eng is\Eng yet\Eng to\Eng come\Eng !!!!!”.....\O when\Eng you\Eng glow\Eng you\Eng gonna\Hin shine\Hin ,4288,neutral
884,1134867408433209348,too early to explore space too late to explore earthperfect to be stuck in bangalore traffic - @pa_c_23 Badhiya bola hukum!,too\Eng early\Eng to\Eng explore\Eng space\Eng too\Eng late\Eng to\Eng explore\Eng earthperfect\Eng to\Eng be\Eng stuck\Eng in\Eng bangalore\Eng traffic\Hin -\O @\O pa\Eng _\O c\Hin _\O 23\O Badhiya\Hin bola\Hin hukum\Hin !\O ,4297,positive
